#{"t_start": 1720045124.0417886, "env_id": "None"}
r,l,t
0.0,500,1904.901175
0.0,500,1907.82641
0.0,500,1910.629417
0.0,500,1913.340328
0.0,500,1916.138055
0.0,500,1918.837451
0.0,500,1921.723976
0.0,500,1924.603931
0.0,500,1927.352845
0.0,500,1929.978082
0.0,500,1932.693629
0.0,500,1935.690848
0.0,500,1938.701189
0.0,500,1941.561548
0.0,500,1944.485706
0.0,500,1947.386908
0.0,500,1950.249608
0.0,500,1953.164021
0.0,500,1956.111062
0.0,500,1959.058003
0.0,500,1961.925339
0.0,500,1964.802815
0.0,500,1967.40732
0.0,500,1970.333275
0.0,500,1973.043649
0.0,500,1975.832133
0.0,500,1978.479083
0.0,500,1981.16747
0.0,500,1983.972449
0.0,500,1986.506208
0.0,500,1989.121277
0.0,500,1991.993644
0.0,500,1994.863018
0.0,500,1997.699945
0.0,500,2000.526563
0.0,500,2003.599299
0.0,500,2006.386338
0.0,500,2009.338563
0.0,500,2012.245953
0.0,500,2014.831959
0.0,500,2017.521284
0.0,500,2020.229945
0.0,500,2023.261313
0.0,500,2026.016318
0.0,500,2028.558037
0.0,500,2031.352038
0.0,500,2034.000899
0.0,500,2036.916646
0.0,500,2039.849404
0.0,500,2042.851479
0.0,500,2045.790722
0.0,500,2048.425342
0.0,500,2051.178477
0.0,500,2053.855652
0.0,500,2056.669607
0.0,500,2059.611954
0.0,500,2062.491971
0.0,500,2065.167153
0.0,500,2067.909471
0.0,500,2070.522487
0.0,500,2073.421524
0.0,500,2076.240876
0.0,500,2079.027234
0.0,500,2081.825616
0.0,500,2084.785464
0.0,500,2087.360499
0.0,500,2089.918957
0.0,500,2092.75292
0.0,500,2095.685192
0.0,500,2098.32055
0.0,500,2101.088088
0.0,500,2103.894394
0.0,500,2106.577584
0.0,500,2109.194247
0.0,500,2111.902717
17575000.0,500,2114.694842
0.0,500,2117.616234
0.0,500,2120.391067
0.0,500,2123.271142
0.0,500,2126.144672
0.0,500,2128.884546
0.0,500,2131.80877
0.0,500,2134.498046
0.0,500,2137.297385
0.0,500,2139.941276
0.0,500,2142.896613
0.0,500,2145.627203
0.0,500,2148.422568
0.0,500,2151.319114
0.0,500,2154.197127
0.0,500,2156.9779
0.0,500,2159.794662
0.0,500,2162.540894
0.0,500,2165.274812
0.0,500,2167.99595
0.0,500,2170.838768
0.0,500,2173.846749
0.0,500,2176.586932
0.0,500,2179.539111
0.0,500,2182.229869
0.0,500,2185.169813
0.0,500,2187.850981
0.0,500,2190.545366
0.0,500,2193.460737
0.0,500,2196.408055
0.0,500,2199.240477
0.0,500,2202.137777
0.0,500,2205.012236
0.0,500,2207.968556
0.0,500,2210.801544
0.0,500,2213.6989
0.0,500,2216.727057
0.0,500,2219.53706
0.0,500,2222.239516
0.0,500,2225.250852
0.0,500,2228.199644
0.0,500,2230.954468
0.0,500,2233.877937
0.0,500,2236.674776
0.0,500,2239.382569
0.0,500,2242.233056
0.0,500,2245.025755
0.0,500,2247.713312
0.0,500,2250.393209
0.0,500,2253.137061
0.0,500,2255.870825
0.0,500,2258.523788
0.0,500,2261.271199
0.0,500,2264.209369
0.0,500,2266.948505
0.0,500,2269.80132
0.0,500,2272.664814
0.0,500,2275.336741
0.0,500,2278.139815
0.0,500,2280.894941
0.0,500,2283.660015
0.0,500,2286.432584
0.0,500,2289.156561
0.0,500,2292.019359
0.0,500,2294.743259
0.0,500,2297.353423
0.0,500,2300.143112
0.0,500,2303.054915
0.0,500,2305.70907
0.0,500,2308.556002
0.0,500,2311.206581
0.0,500,2313.960809
0.0,500,2316.683579
0.0,500,2319.344603
0.0,500,2321.874788
0.0,500,2324.545229
0.0,500,2327.452392
0.0,500,2330.198236
0.0,500,2332.80548
0.0,500,2335.664684
0.0,500,2338.39335
0.0,500,2341.184587
0.0,500,2343.958259
0.0,500,2346.729275
0.0,500,2349.40088
0.0,500,2352.267479
0.0,500,2355.294803
0.0,500,2358.204652
0.0,500,2361.144182
0.0,500,2364.019444
0.0,500,2366.853085
0.0,500,2369.518345
0.0,500,2372.083795
0.0,500,2374.836436
0.0,500,2377.611948
0.0,500,2380.374032
0.0,500,2382.937137
0.0,500,2385.754305
0.0,500,2388.539349
0.0,500,2391.292581
0.0,500,2393.944019
0.0,500,2396.548381
0.0,500,2399.412728
0.0,500,2402.219731
0.0,500,2405.175645
0.0,500,2407.979967
0.0,500,2410.852652
0.0,500,2413.609209
0.0,500,2416.425981
0.0,500,2419.343027
0.0,500,2422.108011
0.0,500,2424.768522
0.0,500,2427.62349
0.0,500,2430.449581
0.0,500,2433.33452
0.0,500,2436.195945
0.0,500,2439.07735
0.0,500,2441.9976
