r,l,t
-104.441401,500,1756.696252
44.53049,500,1759.403386
16991.676395,500,1762.087613
-181.959318,500,1764.728443
478.884414,500,1767.334742
-143.953976,500,1770.02987
-165.481266,500,1772.479478
-106.270438,500,1775.062376
-185.920599,500,1777.710956
-95.450905,500,1780.038342
-164.708092,500,1782.706218
-269.058353,500,1785.461644
-270.920626,500,1788.098673
-123.067857,500,1790.777318
-136.304321,500,1793.458012
-184.053876,500,1796.209879
-88.403153,500,1798.892145
-157.381511,500,1801.564952
-100.454504,500,1804.075303
-222.95319,500,1806.492376
345.096914,500,1809.178674
13765.71761,500,1811.87911
-87.637362,500,1814.562263
-151.98075,500,1817.277052
19162.254696,500,1819.956947
-394.200436,500,1822.678918
-322.804596,500,1825.458005
-248.518535,500,1828.178429
-286.113856,500,1830.908894
-250.401571,500,1833.402081
287.566734,500,1835.94047
-415.945946,500,1838.694641
-396.078531,500,1841.439678
-207.407428,500,1844.127046
-151.399264,500,1846.7135
-274.432917,500,1849.400366
-122.85638,500,1852.085582
315.236831,500,1854.528461
-172.578144,500,1856.879962
-330.804001,500,1859.301941
-110.432115,500,1861.683032
-179.774442,500,1864.009424
-365.157133,500,1866.39165
-275.400059,500,1869.114396
-396.775004,500,1871.839216
-113.59839,500,1874.527308
-142.377026,500,1877.216134
-100.60725,500,1879.89931
-360.628227,500,1882.633124
-343.557848,500,1885.379286
-108.237572,500,1888.055213
-168.679632,500,1890.762913
377.963821,500,1893.353384
-273.523591,500,1895.809741
-233.421178,500,1898.177834
-394.139195,500,1900.745039
143.484536,500,1903.423553
-246.398931,500,1905.913273
-190.442776,500,1908.344884
759.666292,500,1910.684024
-54.285041,500,1913.36872
26335.533506,500,1916.057492
-255.390913,500,1918.746399
-281.853711,500,1921.473931
-262.061124,500,1924.064101
8451.31482,500,1926.639915
-168.521025,500,1929.331736
475.172167,500,1931.79083
-172.80327,500,1934.507333
1443.174197,500,1937.193293
-274.36058,500,1939.920375
123.904953,500,1942.42126
26672.689497,500,1944.781239
-223.924949,500,1947.247785
-287.652502,500,1949.639619
-270.216263,500,1952.282674
-60.169672,500,1954.608605
-263.931303,500,1957.205322
2214.930906,500,1959.892848
245.448677,500,1962.28776
-117.947404,500,1964.611417
-61.149026,500,1966.936384
-292.819002,500,1969.311805
-92.906586,500,1971.693341
-89.006251,500,1974.11003
106.417331,500,1976.439894
643.285726,500,1978.771497
-281.590277,500,1981.157721
-292.223876,500,1983.544252
4753.436984,500,1985.965724
-147.41197,500,1988.270656
-248.470917,500,1990.649527
10746.546476,500,1993.006925
-153.706248,500,1995.574992
-289.047469,500,1998.335
-378.994043,500,2000.793334
-212.241847,500,2003.140507
-77.12125,500,2005.771295
-85.88819,500,2008.469059
