#{"t_start": 1720054265.2362587, "env_id": "None"}
r,l,t
0.0,500,2205.345341
0.0,500,2208.311384
0.0,500,2211.327698
0.0,500,2214.040575
4100.0,1,2214.527691
0.0,500,2217.372814
0.0,500,2220.17623
0.0,500,2222.805429
0.0,500,2225.49141
4100.0,1,2225.975965
0.0,500,2228.948064
0.0,500,2231.683258
0.0,500,2234.340821
0.0,500,2236.923498
0.0,500,2239.748722
0.0,500,2242.730228
0.0,500,2245.608673
0.0,500,2248.430978
0.0,500,2251.382978
4100.0,1,2251.878161
0.0,500,2254.704168
0.0,500,2257.558867
0.0,500,2260.57508
0.0,500,2263.462136
4100.0,1,2263.950619
4200.0,1,2264.438514
0.0,500,2267.023509
0.0,500,2269.83905
0.0,500,2272.761201
0.0,500,2275.5774
0.0,500,2278.221328
0.0,500,2281.096277
0.0,500,2283.90552
0.0,500,2286.439523
0.0,500,2289.126017
0.0,500,2292.105559
0.0,500,2294.611549
0.0,500,2297.226377
0.0,500,2300.206203
0.0,500,2303.141123
0.0,500,2305.840146
0.0,500,2308.665119
0.0,500,2311.554344
0.0,500,2314.423988
0.0,500,2316.98445
0.0,500,2319.656036
0.0,500,2322.630064
0.0,500,2325.308246
0.0,500,2327.959712
0.0,500,2330.764299
0.0,500,2333.628999
0.0,500,2336.468066
0.0,500,2339.267557
0.0,500,2342.226585
0.0,500,2344.953153
0.0,500,2347.619781
0.0,500,2350.625597
0.0,500,2353.589268
0.0,500,2356.266193
0.0,500,2359.163631
4100.0,1,2359.649631
0.0,500,2362.647236
0.0,500,2365.273646
4100.0,1,2365.758733
0.0,500,2368.587873
0.0,500,2371.329165
0.0,500,2374.205076
0.0,500,2376.975144
0.0,500,2379.890118
4100.0,1,2380.385406
0.0,500,2383.421442
4100.0,1,2383.914324
0.0,500,2386.642967
0.0,500,2389.189612
4100.0,1,2389.684416
0.0,500,2392.62108
0.0,500,2395.308132
0.0,500,2397.870314
0.0,500,2400.708685
0.0,500,2403.649163
0.0,500,2406.240552
0.0,500,2408.976646
4100.0,1,2409.467613
0.0,500,2412.507267
0.0,500,2415.075336
0.0,500,2417.631695
4100.0,1,2418.117615
0.0,500,2420.901494
0.0,500,2423.691257
4100.0,1,2424.178253
0.0,500,2427.052758
4100.0,1,2427.544953
0.0,500,2430.539479
0.0,500,2433.290548
0.0,500,2436.015749
0.0,500,2438.562273
4100.0,1,2439.093701
0.0,500,2441.716622
0.0,500,2444.294805
0.0,500,2446.991277
0.0,500,2449.77768
0.0,500,2452.539822
0.0,500,2455.192602
0.0,500,2457.980507
4100.0,1,2458.475665
0.0,500,2461.563054
0.0,500,2464.192105
0.0,500,2467.119699
4100.0,1,2467.600613
0.0,500,2470.385042
0.0,500,2473.383773
0.0,500,2476.245502
0.0,500,2479.207737
4100.0,1,2479.709392
0.0,500,2482.501389
0.0,500,2485.385182
0.0,500,2488.310432
0.0,500,2491.220077
0.0,500,2494.115409
4100.0,1,2494.595377
0.0,500,2497.47305
0.0,500,2500.397629
0.0,500,2503.249894
0.0,500,2505.946912
0.0,500,2508.563154
0.0,500,2511.18385
0.0,500,2513.858905
0.0,500,2516.693855
0.0,500,2519.421001
4100.0,1,2519.916289
0.0,500,2522.6548
0.0,500,2525.289137
0.0,500,2527.841797
4100.0,1,2528.325522
0.0,500,2531.184108
0.0,500,2533.862983
0.0,500,2536.502953
0.0,500,2539.169883
4100.0,1,2539.666145
0.0,500,2542.53324
0.0,500,2545.272312
0.0,500,2548.060107
0.0,500,2550.917966
0.0,500,2553.717214
0.0,500,2556.364806
0.0,500,2559.157851
0.0,500,2562.038762
