r,l,t
41977.071246,500,1835.785952
-142.461515,500,1839.350293
-104.441401,500,1841.893085
44.53049,500,1844.650531
16991.676395,500,1847.224959
-181.959318,500,1849.892323
478.884414,500,1852.400369
-143.953976,500,1854.938022
-165.481266,500,1857.554684
-106.270438,500,1860.287356
-185.920599,500,1862.835875
-95.450905,500,1865.666185
-164.708092,500,1868.336758
-269.058353,500,1871.168514
-270.920626,500,1874.054268
-123.067857,500,1876.590397
-136.304321,500,1879.635124
-184.053876,500,1882.506562
-88.403153,500,1885.257969
-157.381511,500,1887.690142
-100.454504,500,1890.342164
-222.95319,500,1893.181546
345.096914,500,1896.100931
13765.71761,500,1899.41364
-87.637362,500,1902.570951
-151.98075,500,1905.069566
19162.254696,500,1907.686481
-394.200436,500,1910.735079
-322.804596,500,1913.353904
-248.518535,500,1915.885854
-286.113856,500,1918.512019
-250.401571,500,1921.255967
287.566734,500,1924.564841
-415.945946,500,1927.566279
-396.078531,500,1930.40548
-207.407428,500,1933.169726
-151.399264,500,1935.935784
-274.432917,500,1938.501917
-122.85638,500,1941.157652
315.236831,500,1943.743474
-172.578144,500,1946.181061
-330.804001,500,1948.838085
-110.432115,500,1951.458718
-179.774442,500,1954.236876
-365.157133,500,1957.072551
-275.400059,500,1959.882258
-396.775004,500,1962.707147
-113.59839,500,1965.270344
-142.377026,500,1967.795423
-100.60725,500,1970.39661
-360.628227,500,1972.934064
-343.557848,500,1975.849194
-108.237572,500,1978.658581
-168.679632,500,1981.430686
377.963821,500,1984.110357
-273.523591,500,1986.597121
-233.421178,500,1989.144678
-394.139195,500,1992.012131
143.484536,500,1994.67609
-246.398931,500,1997.206276
-190.442776,500,2000.050155
759.666292,500,2002.895307
-54.285041,500,2005.518123
26335.533506,500,2007.935947
-255.390913,500,2010.462864
-281.853711,500,2013.327944
-262.061124,500,2016.148528
8451.31482,500,2018.708633
-168.521025,500,2021.128099
475.172167,500,2023.556154
-172.80327,500,2026.02148
1443.174197,500,2028.451543
-274.36058,500,2030.923519
123.904953,500,2033.438714
26672.689497,500,2036.036409
-223.924949,500,2038.471752
-287.652502,500,2041.145325
-270.216263,500,2043.645433
-60.169672,500,2046.202935
-263.931303,500,2049.0315
2214.930906,500,2051.732098
245.448677,500,2054.159914
-117.947404,500,2056.847274
-61.149026,500,2059.439285
-292.819002,500,2061.990095
-92.906586,500,2064.838186
-89.006251,500,2067.632213
106.417331,500,2070.399621
643.285726,500,2073.038517
-281.590277,500,2075.665897
-292.223876,500,2078.266736
4753.436984,500,2081.060562
-147.41197,500,2083.840996
-248.470917,500,2086.675195
10746.546476,500,2089.189979
-153.706248,500,2092.009453
-289.047469,500,2094.806524
-378.994043,500,2097.272215
-212.241847,500,2099.697572
-77.12125,500,2102.175426
-85.88819,500,2104.792282
35562.02555,500,2107.394112
-59.555754,500,2109.821916
-194.250966,500,2112.250506
-144.848471,500,2114.682423
-409.185889,500,2117.174735
-216.928652,500,2119.909043
-51.460781,500,2122.376973
-497.591394,500,2124.951004
-398.077095,500,2127.749195
-77.679342,500,2130.364961
-301.195292,500,2132.917302
-197.914181,500,2135.45411
-148.09016,500,2137.880553
-99.073715,500,2140.320082
-158.060075,500,2143.182206
-129.390171,500,2145.955113
-54.374799,500,2148.55001
-344.916438,500,2151.044756
-109.584761,500,2153.557273
-122.34829,500,2156.293261
-343.618448,500,2159.077203
-65.139658,500,2161.713704
-185.807764,500,2164.202369
-350.918252,500,2167.001558
