r,l,t
-72.914732,500,1834.656753
-192.917789,500,1837.357376
993.272873,38,1837.761472
964.57247,280,1839.304937
-182.544748,500,1841.660739
-97.079779,500,1844.091528
-80.697046,500,1846.513117
-196.943596,500,1848.822776
-108.741934,500,1851.132391
-91.050769,500,1853.442116
-118.825694,500,1855.78712
-93.01454,500,1858.493355
-68.858295,500,1860.910185
-183.321134,500,1863.502066
-84.241888,500,1865.825727
-287.885446,500,1868.241754
-140.510147,500,1870.937228
-143.213194,500,1873.626372
-45.510515,500,1876.058399
-103.598573,500,1878.424999
-181.005112,500,1881.097466
-146.368839,500,1883.757804
-100.398021,500,1886.452028
-201.785608,500,1889.166886
-114.002735,500,1891.863669
-72.682093,500,1894.211491
-271.171421,500,1896.524434
-104.633054,500,1898.833032
-81.825017,500,1901.47004
-154.289729,500,1904.162896
-175.235877,500,1906.867769
-101.911043,500,1909.559115
-113.644313,500,1912.226857
-81.856353,500,1914.92628
-167.817048,500,1917.414491
-166.158868,500,1919.763879
-207.08811,500,1922.466246
-86.418917,500,1925.062354
-60.827805,500,1927.684042
-148.553965,500,1930.368152
-190.563233,500,1933.076116
-282.279983,500,1935.735101
-131.293918,500,1938.43678
-219.380839,500,1941.138217
-189.44327,500,1943.693805
-206.685767,500,1946.426799
-124.629845,500,1949.123674
-156.553853,500,1951.82443
-190.955618,500,1954.527038
-218.330946,500,1957.0811
-161.803269,500,1959.688037
-151.19591,500,1962.395529
-293.22108,500,1965.133637
-72.48638,500,1967.70182
-142.812578,500,1970.047404
-55.026662,500,1972.359113
-102.983432,500,1974.655055
-159.258229,500,1977.21784
-125.307245,500,1979.915778
-160.546128,500,1982.621904
-91.439478,500,1985.290157
-144.70418,500,1987.950798
-98.161303,500,1990.647282
-159.778765,500,1993.306871
-124.270005,500,1996.006695
-243.77775,500,1998.57034
-198.492875,500,2001.241196
-223.093832,500,2003.930202
-135.571971,500,2006.409777
-76.237649,500,2008.860454
-180.667567,500,2011.525075
-201.870255,500,2014.233258
-126.159484,500,2016.908522
-160.791992,500,2019.610924
-143.910043,500,2022.293991
-170.197666,500,2024.954171
-149.941438,500,2027.622455
-172.070816,500,2030.287539
-63.946965,500,2032.948519
-227.054839,500,2035.491941
-84.435568,500,2038.146077
-108.637533,500,2040.838504
-110.047294,500,2043.502779
-73.621592,500,2046.199441
-57.954411,500,2048.895677
-139.316315,500,2051.595069
-84.265254,500,2054.036427
-108.70943,500,2056.346291
-101.505469,500,2058.657825
-180.928584,500,2061.015389
-134.476709,500,2063.364788
-62.113629,500,2065.856324
-200.100484,500,2068.204023
-154.239518,500,2070.601
-81.07407,500,2073.118995
-208.423455,500,2075.831764
-88.756041,500,2078.501827
-154.940717,500,2081.205414
-195.364441,500,2083.871968
-79.80599,500,2086.578409
-87.075559,500,2089.244728
-223.802302,500,2091.858818
-147.345198,500,2094.535336
-71.844908,500,2097.231204
-84.239448,500,2099.916179
-157.191829,500,2102.62668
-77.336108,500,2105.224471
-123.141367,500,2107.584898
-224.471854,500,2110.212406
-73.66716,500,2112.784201
-156.960293,500,2115.127674
-158.346264,500,2117.44596
-112.424978,500,2119.857542
-115.624462,500,2122.22308
-150.955696,500,2124.823861
-73.765297,500,2127.169168
940.233021,470,2129.356235
-146.845088,500,2131.670913
-112.771702,500,2134.323812
-129.272728,500,2137.035471
-94.335306,500,2139.675963
-69.824818,500,2142.337974
-125.044853,500,2144.961414
-129.50368,500,2147.563727
-89.49246,500,2149.87104
-177.500522,500,2152.403345
-135.073839,500,2155.064542
-168.59143,500,2157.772983
-115.703212,500,2160.479677
-188.063191,500,2162.947982
-82.14979,500,2165.315713
-115.157985,500,2167.770962
-157.311214,500,2170.469131
-124.589576,500,2173.181022
-67.725931,500,2175.85301
