r,l,t
-293.285092,500,302.687233
-234.965098,500,303.037148
-420.257319,500,303.692149
-334.443282,500,304.044318
-301.20273,500,304.392367
-220.213153,500,304.743537
-240.350391,500,305.092858
-210.883425,500,305.72347
-253.868875,500,306.077996
-256.111875,500,306.428683
-318.831154,500,306.779441
-336.57379,500,307.36831
-109.407699,500,307.721727
-183.675584,500,308.069288
-342.814431,500,308.417914
-278.981445,500,309.181168
-176.292112,500,309.532919
-264.005019,500,309.881012
-158.612761,500,310.235179
-240.020995,500,310.905531
-59.024574,500,311.312648
-329.054088,500,311.692792
-184.780104,500,312.047865
-373.674747,500,312.642973
-203.009936,500,312.995259
-396.793704,500,313.344668
-309.017894,500,313.760342
-303.08731,500,314.353098
-270.39933,500,314.703537
-96.788753,500,315.057548
-247.926209,500,315.405499
-194.510982,500,316.035553
-356.790275,500,316.387503
-292.099707,500,316.737527
-165.225158,500,317.086498
-380.642039,500,317.793198
-310.007104,500,318.143821
-408.648459,500,318.563787
-187.009068,500,318.910688
-148.863094,500,319.547165
-292.074323,500,319.898444
-333.239546,500,320.247819
-282.423171,500,320.596021
-242.730034,500,321.264386
-287.07393,500,321.617142
-363.646148,500,321.966799
-184.818965,500,322.390049
-383.114604,500,323.021058
-379.915355,500,323.443913
-298.862824,500,323.797775
-174.615418,500,324.204279
-207.477639,500,324.56759
-343.077795,500,325.253815
152.151238,500,325.604325
-272.604614,500,325.952726
-254.743776,500,326.301011
-397.46837,500,326.890018
-169.314481,500,327.24409
-195.281768,500,327.594621
-248.599122,500,327.943692
-335.833772,500,328.527573
-234.976529,500,328.881048
-194.130354,500,329.288447
-180.996079,500,329.642338
-61.524662,500,330.331132
-121.626552,500,330.682322
-290.527562,500,331.03176
-296.699517,500,331.454034
-38.129687,500,332.095879
-286.915256,500,332.446218
-264.722008,500,332.795145
-185.694129,500,333.160024
-263.300405,500,333.860293
-199.51223,500,334.215124
-186.263883,500,334.563839
-292.283753,500,334.989301
-213.456742,500,335.683211
-368.045632,500,336.09108
-341.954739,500,336.440875
-221.937201,500,336.789202
-178.327281,500,337.380258
-257.796553,500,337.736639
-399.704024,500,338.086612
-321.226517,500,338.436361
-214.228984,500,339.064767
-246.511242,500,339.423194
-227.217565,500,339.825989
-248.485507,500,340.236411
-132.896443,500,340.858929
-230.457498,500,341.218462
-206.959147,500,341.566699
-315.696681,500,341.914377
-274.920083,500,342.26296
-157.95872,500,342.957482
-162.445097,500,343.312102
-380.612398,500,343.661721
-372.554719,500,344.032066
-181.156993,500,344.615228
-231.960992,500,344.968216
-331.158499,500,345.316453
-356.886642,500,345.66429
-160.528232,500,346.320281
-94.859629,500,346.67025
-141.606571,500,347.017658
-266.084159,500,347.366346
-357.887503,500,348.051734
-351.456018,500,348.412022
-209.205729,500,348.822889
-156.245321,500,349.171741
-315.116728,500,349.783927
-104.067836,500,350.134881
-373.601565,500,350.482335
-264.072792,500,350.832582
-153.288572,500,351.521399
-416.525993,500,351.870587
-182.648553,500,352.251039
-283.71832,500,352.598219
-202.519055,500,353.342806
-211.940638,500,353.692096
-195.623103,500,354.043622
-124.420628,500,354.391881
-301.694485,500,355.039512
-200.355073,500,355.389132
-157.69351,500,355.737659
-319.974031,500,356.141288
-178.860355,500,356.770174
745.880823,500,357.12572
-364.175804,500,357.529366
-82.369171,500,357.884094
-372.755226,500,358.553509
-172.988257,500,358.908737
-123.827619,500,359.257555
303.704066,500,359.604705
-187.812744,500,359.952543
-347.993505,500,360.590821
-224.967611,500,360.999363
-348.410904,500,361.419027
-225.098202,500,361.767422
-210.693793,500,362.496734
-150.40605,500,362.847622
-181.724485,500,363.196702
-367.249847,500,363.546216
