r,l,t
-159.269941,500,307.649719
-370.200158,500,308.381787
-168.787781,500,308.753042
-218.326821,500,309.201605
-388.087171,500,309.569388
-317.376123,500,310.198682
-115.06203,500,310.55969
-286.605586,500,310.925346
-307.986194,500,311.287054
-267.834565,500,311.954641
-181.44689,500,312.393039
-133.713148,500,312.762829
-335.073891,500,313.180838
-432.216034,500,313.761976
-210.915618,500,314.18131
-254.050717,500,314.546951
-342.592315,500,314.968532
-163.816035,500,315.67921
-329.920082,500,316.045948
-329.844484,500,316.411707
-217.992514,500,316.777506
-441.191269,500,317.413434
-373.251906,500,317.782209
-295.075214,500,318.153293
-221.335273,500,318.521993
-220.766418,500,318.887736
-179.618466,500,319.579
-277.95298,500,319.948609
-265.504995,500,320.32864
-314.559736,500,320.696379
-351.633671,500,321.269053
-109.017503,500,321.640312
-188.117446,500,322.009052
-359.547364,500,322.375079
-258.800443,500,323.126335
-204.224994,500,323.487425
-298.36579,500,323.856486
-139.895847,500,324.218524
-268.57681,500,324.834681
249.776508,500,325.250947
-353.489217,500,325.615481
-221.615515,500,325.979793
-386.55542,500,326.61094
-243.917275,500,326.973665
-420.104209,500,327.340826
-309.487452,500,327.775503
-328.305852,500,328.450143
-263.212549,500,328.814932
-125.684288,500,329.184951
-220.419542,500,329.559983
-199.389723,500,330.216041
-398.562971,500,330.582292
-294.68313,500,330.945447
-177.867791,500,331.306237
-376.850106,500,332.004619
-346.98432,500,332.366076
-407.84711,500,332.80847
-211.729606,500,333.171956
-133.835636,500,333.818849
-321.4135,500,334.184984
-347.496853,500,334.553
-324.604493,500,334.9197
-252.213087,500,335.608678
-283.965113,500,335.982073
-330.948934,500,336.421909
-172.808598,500,336.840278
-422.969524,500,337.530367
-368.093479,500,337.975492
-330.324667,500,338.340411
-180.993321,500,338.759072
-228.227014,500,339.196871
-342.330225,500,339.947598
233.683909,500,340.311702
-290.080079,500,340.678801
-275.317035,500,341.061081
-430.11845,500,341.729181
-160.552493,500,342.092336
-182.437576,500,342.457616
-230.828738,500,342.822975
-380.220439,500,343.50125
-257.675908,500,343.873782
-185.791283,500,344.292274
-181.644288,500,344.661167
-80.960694,500,345.365644
103.564235,500,345.741116
-322.264771,500,346.104716
-296.298383,500,346.55782
-146.802968,500,347.270376
-330.198738,500,347.634519
-304.245084,500,348.000822
-183.975935,500,348.370094
-239.725925,500,349.04844
-209.930274,500,349.410039
-192.853664,500,349.776752
-268.754184,500,350.212449
-205.908305,500,350.880833
-368.67139,500,351.295419
-384.048111,500,351.662069
-227.641009,500,352.026396
-201.430679,500,352.698399
-295.070966,500,353.063529
-426.636612,500,353.426129
-364.677033,500,353.789034
-209.548543,500,354.413109
-223.201331,500,354.77604
-228.187905,500,355.193997
-244.36861,500,355.611087
-131.268275,500,356.202058
-231.065322,500,356.564828
-194.410925,500,356.948878
-358.015435,500,357.317726
-303.685531,500,357.69358
-202.334683,500,358.411883
-147.902602,500,358.778561
-392.604379,500,359.14609
-413.981743,500,359.510149
-176.284344,500,360.168658
-265.265844,500,360.535742
-354.26529,500,360.901322
-341.547804,500,361.265072
-173.154748,500,361.888315
-85.18707,500,362.256523
-172.367568,500,362.625335
-309.270986,500,363.000487
-384.182929,500,363.715173
-374.747167,500,364.090794
-139.078455,500,364.49093
-340.215763,500,364.949829
-316.769516,500,365.588641
-94.94248,500,365.973277
-398.809198,500,366.342925
-284.072243,500,366.713208
-150.551734,500,367.374078
-444.607809,500,367.737955
-227.641965,500,368.176815
-272.925583,500,368.545151
-203.17347,500,369.299934
-259.113302,500,369.66497
-210.110957,500,370.037759
-124.304141,500,370.405053
-307.853861,500,371.088946
-174.625051,500,371.457213
-185.170695,500,371.827725
-318.402209,500,372.250626
-265.067702,500,372.984548
-84.940459,500,373.35219
-364.666955,500,373.769783
-108.908888,500,374.14485
-387.364513,500,374.862611
-165.427132,500,375.226058
-131.304538,500,375.595916
-32.140865,500,375.960409
-187.045927,500,376.32725
-275.427209,500,377.063634
-223.306695,500,377.474602
-298.321677,500,377.897727
-233.528642,500,378.26301
-210.47943,500,378.986189
-156.086313,500,379.352501
-190.662043,500,379.717314
-369.99965,500,380.083558
-196.92787,500,380.761703
-141.161922,500,381.126399
-159.855733,500,381.500668
-290.757874,500,381.876408
-434.642176,500,382.515144
-262.252968,500,382.881773
-392.87232,500,383.247533
-204.985437,500,383.613373
-212.802407,500,384.311902
-258.511146,500,384.676985
-124.220379,500,385.043827
-72.974946,500,385.409629
-172.968443,500,386.122448
-273.549208,500,386.485749
-266.282912,500,386.850925
-270.951066,500,387.287064
-69.38106,500,387.965332
-171.901068,500,388.328652
-296.457218,500,388.703552
-346.008884,500,389.078892
-364.226716,500,389.699239
-193.35791,500,390.064791
-174.177368,500,390.490551
-210.51988,500,390.856543
-356.822521,500,391.529944
-157.173545,500,391.889458
-415.207872,500,392.252544
-293.27023,500,392.613964
-341.47528,500,393.200652
-313.420828,500,393.612768
-178.789441,500,393.980495
-96.943258,500,394.363367
-408.860545,500,395.04893
-310.756612,500,395.411257
-270.251977,500,395.771136
-77.524968,500,396.131662
-197.658492,500,396.492154
-295.680362,500,397.187143
-374.533579,500,397.553228
-277.126879,500,397.982887
-196.920789,500,398.420883
-380.976013,500,399.009484
-310.494606,500,399.367464
-152.922099,500,399.72754
-203.572473,500,400.089913
-303.926598,500,400.759995
-139.144441,500,401.151717
-169.306121,500,401.606946
-416.824303,500,402.075334
-121.211881,500,402.69636
-463.912542,500,403.108646
-146.833189,500,403.474436
-379.651676,500,403.838631
-364.458051,500,404.536679
-333.963808,500,404.971155
-358.015798,500,405.33625
-387.382529,500,405.700788
-80.085475,500,406.338073
-344.24182,500,406.703849
-292.532292,500,407.068754
-220.805108,500,407.499406
-314.350228,500,408.22811
-361.39508,500,408.653553
-344.726135,500,409.048549
-272.665984,500,409.413636
-289.14674,500,410.119881
-349.669411,500,410.483694
-206.609374,500,410.84856
-95.213537,500,411.214466
-141.019351,500,411.920125
-339.558406,500,412.359078
-322.188565,500,412.723344
-339.870391,500,413.141126
-382.819045,500,413.79502
-242.781364,500,414.229852
-304.227531,500,414.595578
-367.856578,500,414.961954
-313.196277,500,415.398907
-206.842734,500,416.175564
-246.714195,500,416.540379
-285.098975,500,416.906787
-277.329238,500,417.282011
-219.11292,500,417.976628
-155.114562,500,418.341455
-273.91971,500,418.708115
-104.419078,500,419.076602
-79.256297,500,419.765969
-346.55519,500,420.145202
-144.724658,500,420.509973
-236.791991,500,420.946025
-116.837565,500,421.61027
-305.036078,500,421.989859
-116.366174,500,422.412856
-222.733385,500,422.782986
-375.363177,500,423.402615
-294.132974,500,423.786872
-160.916686,500,424.16421
-34.065889,500,424.530396
-298.061736,500,425.246983
1027.696852,500,425.617439
-355.066227,500,425.984493
-361.202474,500,426.350482
-262.358577,500,427.049887
-200.741073,500,427.416918
-164.88875,500,427.842019
-316.209082,500,428.210439
-294.839801,500,428.85669
-200.927745,500,429.281467
-332.232884,500,429.657933
-301.048881,500,430.09219
-414.840272,500,430.878914
-159.902716,500,431.306593
-156.794519,500,431.673456
-433.880722,500,432.041489
-289.905125,500,432.74123
-160.69011,500,433.11008
-258.667828,500,433.479526
-279.052187,500,433.845566
-271.648779,500,434.425199
-242.096384,500,434.793478
-197.423908,500,435.164005
-194.380693,500,435.530405
-325.432485,500,435.901371
-259.051171,500,436.61605
-353.346519,500,436.982917
-73.72958,500,437.349464
-400.891083,500,437.772905
-346.592182,500,438.469824
-181.452336,500,438.835029
-173.486487,500,439.200865
-445.993601,500,439.619797
-209.087378,500,440.264616
-194.24596,500,440.630818
-271.20932,500,441.062869
-162.291773,500,441.432102
-166.632535,500,442.151582
-112.514862,500,442.573005
-113.209953,500,442.941363
-108.740499,500,443.307686
-88.919967,500,443.902214
-218.384468,500,444.270799
-401.797654,500,444.708824
-389.840427,500,445.144107
-275.494104,500,445.926392
-421.521382,500,446.348498
-334.360628,500,446.718888
-140.328433,500,447.085727
-450.033353,500,447.851966
-242.497206,500,448.219067
-127.019801,500,448.585131
-149.492257,500,448.950707
-369.411961,500,449.612178
-190.060924,500,449.974888
-313.180997,500,450.336681
-234.761643,500,450.767725
-291.957554,500,451.376046
-402.166657,500,451.755102
-281.88246,500,452.121762
-88.058881,500,452.487376
-347.000877,500,453.169245
-281.16964,500,453.592026
-115.603411,500,454.016669
-189.18232,500,454.390277
-111.556108,500,454.754818
-296.734591,500,455.435178
-248.691321,500,455.806402
-94.130729,500,456.173425
-453.834948,500,456.538577
-123.368837,500,457.236499
-85.274197,500,457.603363
-232.807167,500,457.970578
-168.264232,500,458.335969
-246.684852,500,458.976307
-419.055965,500,459.338131
-336.131812,500,459.725823
-180.988043,500,460.090163
-230.60466,500,460.765167
-292.833951,500,461.130086
-113.675145,500,461.516627
-385.276996,500,461.885598
-71.630468,500,462.573001
-77.549237,500,462.938901
-89.018063,500,463.35714
-209.213202,500,463.722339
-276.642702,500,464.470664
-268.852453,500,464.888909
-213.314961,500,465.306386
-219.56216,500,465.72821
-184.348085,500,466.410962
-269.101175,500,466.859178
-81.585486,500,467.227159
-260.783522,500,467.595953
-152.971843,500,468.237977
-342.059976,500,468.666374
-89.960855,500,469.044075
-276.55386,500,469.419428
-235.767307,500,470.156787
-299.631035,500,470.540519
-356.979428,500,470.983623
-358.273488,500,471.391062
-223.835703,500,472.052958
-162.749869,500,472.419508
-333.030855,500,472.786041
-385.731033,500,473.154055
-183.749041,500,473.519264
-337.966485,500,474.229785
